config,run,doc_key,doc_type,question,ground_truth,answer,kw_v2,category,difficulty,n_retrieved,retrieval_time,generation_time,total_time,timeout
V0_hwp5txt,1,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","문맥에 따르면 전원(병원간 이송) 관련 문제점은 다음과 같습니다.

- ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역""  
- ""응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정""  
- ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)""  
- ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""  
- ""'12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중이나, 일선에서는 비 작동""  
- ""비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감""  
- ""잦은 인사이동으로 인한 소방의 전문성 결여""",0.8888888888888888,technical,medium,15,0.8871443271636963,14.375551223754883,15.262695550918579,False
V0_hwp5txt,1,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,budget,hard,15,0.8223907947540283,6.101308584213257,6.923699378967285,False
V0_hwp5txt,1,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,schedule,medium,15,0.8970491886138916,7.227982759475708,8.1250319480896,False
V0_hwp5txt,1,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,compliance,hard,15,0.7975184917449951,7.916679859161377,8.714198350906372,False
V0_hwp5txt,1,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),"사 업 명 : 예약발매시스템 개량 ISMP 용역  
사 업 비 : 470백만원 (VAT포함)",1.0,budget,easy,15,0.9590649604797363,6.303517580032349,7.262582540512085,False
V0_hwp5txt,1,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,체결일로부터 5개월 이내,1.0,schedule,easy,15,0.8646771907806396,6.511988162994385,7.376665353775024,False
V0_hwp5txt,1,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","1. (배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하
2. IT운영센터 신축, SR 시스템 분리
3. MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재
4. 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,technical,medium,15,0.8841683864593506,8.762767553329468,9.646935939788818,False
V0_hwp5txt,1,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),나. 제안서 평가 방법,0.5,evaluation,medium,15,0.858241081237793,3.463632583618164,4.321873664855957,False
V0_hwp5txt,1,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"예약발매시스템 개량 ISMP 용역 문서의 ""가. 하자담보 책임기간""에 규정되어 있습니다. 해당 조문은 ""하자담보 책임기간은 계약사업자는 본 사업이 종료한 날(사업에 대한 시험 및 검사를 수행하여 최종산출물을 인도한 날을 말함)로부터 1년으로 한다.""입니다.",0.3333333333333333,maintenance,hard,15,0.9140884876251221,8.395918846130371,9.310007333755493,False
V0_hwp5txt,1,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","내·외부 접근 사이버 침해 방지, DB 이력 관리, 개인정보 유출 관리 등

또한 원격개발 관련 보안관리 항목으로는 다음을 포함함:
- 관리적 보안(보안정책, 보안자료등급관리, 보안자료 접근관리, 백업대책 등)
- 물리적 보안(출입보안, 원격개발 장소 및 장비운용, 침해시 보안자료 백업 장소 운용 등)
- 기술적 보안(침입방지, 탐색, 자료보안기술, 노트북·USB 등 휴대용 저장매체, 네트워크 등)",0.05263157894736842,security,hard,15,1.0298097133636475,13.676226377487183,14.70603609085083,False
V0_hwp5txt,1,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","금 46,445,000원(부가가치세 포함)",1.0,budget,easy,15,0.7936451435089111,4.125387907028198,4.919033050537109,False
V0_hwp5txt,1,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,□ 사업기간 : 계약 후 150일,1.0,schedule,easy,15,0.7975504398345947,3.0422420501708984,3.839792490005493,False
V0_hwp5txt,1,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","□ 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
□ 현장교육 확대에 따라 자동화 강사파견 시스템 개발
□ 교육등록 체계·통계 등 현행 기능의 고도화 필요
□ 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,technical,medium,15,0.7775890827178955,8.360167503356934,9.137756586074829,False
V0_hwp5txt,1,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관 : 스포츠윤리센터
담당부서 : 스포츠윤리센터 교육정책팀",0.2,general,easy,15,0.8866753578186035,3.8755531311035156,4.762228488922119,False
V0_hwp5txt,1,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,medium,15,0.6927025318145752,2.7843568325042725,3.4770593643188477,False
V0_hwp5txt,1,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,"제안서 평가방식은 ""1. 제안서 평가방식"" 장에서, 평가기준은 ""2. 제안서 기술평가 기준"" 장에서 다룹니다.",0.5714285714285714,evaluation,hard,15,0.7806601524353027,11.280844449996948,12.061504602432251,False
V0_hwp5txt,2,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,1.0,general,easy,15,0.9864456653594971,5.464814186096191,6.4512598514556885,False
V0_hwp5txt,2,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),□ 사업기간 : 계약일로부터 4월(120일) * 사업기간은 협의에 의해 조정할 수 있음,1.0,schedule,easy,15,1.1111137866973877,5.371610879898071,6.482724666595459,False
V0_hwp5txt,2,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),□ 사업예산 : 300백만원(V.A.T. 포함),1.0,budget,easy,15,1.0553934574127197,4.445878744125366,5.501272201538086,False
V0_hwp5txt,2,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),"입찰방식 및 방법은 ""제한경쟁입찰(협상에 의한 계약)""입니다.",1.0,procurement,easy,15,1.1209006309509277,4.3294677734375,5.450368404388428,False
V0_hwp5txt,2,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","- 現 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계  
- 신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제(스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준)  
- SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생  
- (플랫폼 사용자 측면) 최신 디지털 기술을 앞세운 온라인 유통 플랫폼의 등장으로 더욱 편하고 빠른 온라인 쇼핑 환경에 대한 기대치 상승 및 B2C, B2B 각 채널의 분절적 운영으로 인한 업무효율 저하(채널별 경쟁력 확보를 위한 운영방식 및 업무 프로세스 재검토 필요)",0.9166666666666666,technical,medium,15,1.0615389347076416,12.258382081985474,13.319921016693115,False
V0_hwp5txt,2,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","총 사업비 : 2,996백만원(자담 50%, 국고보조 50%)

추진 단계 :
- 사업기간 : 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)
- 추진 절차 : (1단계) ISMP(정보시스템마스터플랜) 수립, 데이터 표준화 및 정비
              (2단계) 시스템 구축 및 개발",0.625,budget,medium,15,1.011789321899414,12.981183290481567,13.992972612380981,False
V0_hwp5txt,2,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),사업기간 : 계약체결일 ~ 2024. 11. 15.(금),0.5,schedule,easy,15,0.6703276634216309,5.267939567565918,5.938267230987549,False
V0_hwp5txt,2,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)",본 사업은 20억원 미만 사업으로,0.0,budget,easy,15,0.6943962574005127,7.988762617111206,8.683158874511719,False
V0_hwp5txt,2,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","고도화 내용
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8823529411764706,technical,medium,15,0.8290102481842041,9.287103176116943,10.116113424301147,False
V0_hwp5txt,2,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","유지보수 내용
1 웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)
2 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)",0.9473684210526315,technical,medium,15,0.7226097583770752,8.636919260025024,9.3595290184021,False
V0_hwp5txt,2,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,추진 목표: 국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,1.0,general,easy,15,0.7462778091430664,5.616944313049316,6.363222122192383,False
V0_hwp5txt,2,doc_B,table_simple,NCIC 사업의 관련 법규는 무엇인가?,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,"다음 법규·지침 등이 문맥에 명시되어 있습니다.

- 「소프트웨어 진흥법」  
- 중소 소프트웨어사업자의 사업참여 지원에 관한 지침  
- 「국가를 당사자로 하는 계약에 관한 법률」  
- 「국가를 당사자로 하는 계약에 관한 법률 시행령」  
- 동법 시행규칙  
- 「국가종합전자조달시스템입찰참가자격등록규정」  
- 중소기업청고시 ‘중소기업자간 경쟁제품 직접생산확인기준’  
- 「소프트웨어사업 계약 및 관리감독에 관한 지침」  
- ‘협상에 의한 계약체결기준’  
- ‘협상에의한계약체결기준’  
- 「공공기관의 정보공개에 관한 법률」  
- ‘개인정보보호법’  
- ‘보안업무규정’  
- 「소프트웨어 기술성 평가기준 지침»",0.7777777777777778,compliance,hard,15,0.7600576877593994,25.45492434501648,26.21498203277588,False
V0_hwp5txt,2,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","다. 사업예산 : 금일십사억원정 (₩1,400,000,000원, VAT포함)",0.5,budget,easy,15,0.8944916725158691,6.294495105743408,7.188986778259277,False
V0_hwp5txt,2,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,계약일로부터 2024년 12월 31일까지,1.0,schedule,easy,15,0.8820512294769287,3.396975040435791,4.27902626991272,False
V0_hwp5txt,2,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","문맥에 따르면 전원(병원간 이송) 관련 문제점은 다음과 같습니다.

- ""응급의료는 국민의 생명과 직결되는 대표적인 필수의료 분야이나 최근 응급실 뺑뺑이 사건 등 병원 전 단계에서 치료 가능한 응급실 섭외 지연 문제 발생""  
- ""병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역""  
- ""응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정""  
- ""중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)""  
- ""지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연""  
- ""비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감""  
- ""잦은 인사이동으로 인한 소방의 전문성 결여""",0.8888888888888888,technical,medium,15,0.7882609367370605,19.710372924804688,20.498633861541748,False
V0_hwp5txt,2,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,budget,hard,15,0.9108145236968994,4.759591102600098,5.670405626296997,False
V0_hwp5txt,2,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,schedule,medium,15,0.8345901966094971,6.621082782745361,7.455672979354858,False
V0_hwp5txt,2,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,compliance,hard,15,0.7706847190856934,12.043237209320068,12.813921928405762,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),예약발매시스템 개량 ISMP 용역의 사업비는 470백만원 (VAT포함)입니다.,1.0,budget,easy,15,1.0795750617980957,5.279398441314697,6.358973503112793,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,체결일로부터 5개월 이내,1.0,schedule,easy,15,0.8838534355163574,4.506764888763428,5.390618324279785,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","1. (배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하
2. IT운영센터 신축, SR 시스템 분리
3. MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재
4. 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,technical,medium,15,0.871312141418457,10.271718740463257,11.143030881881714,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),나. 제안서 평가 방법,0.5,evaluation,medium,15,0.9529373645782471,4.715836763381958,5.668774127960205,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"『예약발매시스템 개량 ISMP 용역』 문서의 ""가. 하자담보 책임기간""에 규정되어 있으며, ""하자담보 책임기간은 계약사업자는 본 사업이 종료한 날(사업에 대한 시험 및 검사를 수행하여 최종산출물을 인도한 날을 말함)로부터 1년으로 한다.""",0.3333333333333333,maintenance,hard,15,0.8792622089385986,7.954967021942139,8.834229230880737,False
V0_hwp5txt,2,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","다음과 같은 세부 항목을 다룹니다.

- 관리적 보안: 보안정책, 보안자료등급관리, 보안자료 접근관리, 백업대책 등  
- 물리적 보안: 출입보안, 원격개발 장소 및 장비운용, 침해시 보안자료 백업 장소 운용 등  
- 기술적 보안: 침입방지, 탐색, 자료보안기술, 노트북·USB 등 휴대용 저장매체, 네트워크 등

추가로 구체적 준수사항(원문 표현):
- 용역업체 사용 전산망은 물리적 또는 방화벽 등을 활용하여 업무망과 분리 구성하고 업무상 필요한 서버에만 제한적 접근허용  
- 전산장비 망간 혼용을 금지  
- 용역사업 수행시 철도공사 업무망에 대한 접속은 반드시 발주기관의 승인을 득한 후 하여야 한다.  
- 용역사업 참여인원의 사용자계정(ID)은 하나의 그룹으로 등록하고 계정별 정보시스템 접근권한을 차등 부여하되 내부문서 접근금지  
- 계정별 부여된 접근권한은 불필요시 곧바로 권한을 해지하거나 계정을 폐기  
- 비밀번호는 용역사업 책임자가 별도기록.관리하고 수시로 저장된 자료 및 작업이력을 확인  
- 작업이력 로그관리 적용  
- 내부서버 및 네트워크 장비에 대한 접근기록을 매일 확인하여 이상 유무 보고  
- 관리자 계정인 ‘root’ 계정 등 시스템에 중대한 영향을 끼칠 수 있는 계정에 대한 단독적인 접근 불허  
- 용역 참여자가 사용하는 PC는 인터넷 연결을 금지함을 원칙(단, 발주기관 승인 시 사용)  
- 공급자는 원격개발에 따른 보안사고 등 위험을 식별하여 대응방안을 제안  
- 공급자는 제안요청서에 명시한 보안요구사항 등을 준수하여 원격개발에 따른 구체적인 원격보안 관리대책을 관리적·물리적·기술적 보안으로 제시  
- 사업수행 중 취득한 자료 및 정보는 사업수행 중은 물론 사업완료 후에도 외부에 유출 금지, 사업종료시 완전 폐기 또는 반납  
- 사업수행사는 사업 최종 산출물에 대해 정보보안전문가 또는 전문보안 점검도구를 활용하여 보안 취약점 점검 및 개선 완료 후 결과 제출  
- 사업수행사는 문서·인원·장비 등에 대해 물리적·관리적·기술적 보안대책 및 ‘누출금지 대상 정보’에 대한 보안관리계획을 제출하고, 누출시 [별표2] 보안위약금 부과기준에 따라 보안위약금 납부  
- 보안책임자 지정, 보안서약서(자필 서명) 징구, 신원확인·비밀유지의무 교육 실시  
- 자료 인계인수대장 작성, 내부 자료 복사·외부반출·웹하드·P2P·클라우드 저장 금지, 프로그램 소스코드 인터넷 소스코드 저장소 저장 금지, 매일 퇴근시 제공된 자료 반납  
- 용역사 PC 등 전산장비 반입·반출은 보안담당관 승인, 악성코드 점검 및 저장자료 완전 삭제 후 반출  
- 최신 백신 설치, OS 비밀번호·화면보호기 설정 등 보안대책 적용  
- USB·외장하드디스크·CD-RW 등의 보조기억매체 사용 금지(필요시 철도공사 관리 하 사용)  
- 븥루투스 동글, 무선신호기, OTG케이블 등 복사 가능한 장비 사용 금지  
- 용역사업 종료 시 용역 참여자의 PC 및 보조기억장치는 완전 삭제 후 반출  
- 非인가 통신기기나 개인 스마트폰을 이용한 테더링 등 허가되지 않은 통신망을 이용, 인터넷에 무단접속 금지

(위 내용은 제안요청서 내 보안 관련 원문 표현을 그대로 인용한 세부 항목임)",0.3684210526315789,security,hard,15,1.0451934337615967,30.79844856262207,31.843641996383667,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","금 46,445,000원(부가가치세 포함)",1.0,budget,easy,15,0.8796534538269043,5.455761194229126,6.33541464805603,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,계약 후 150일,1.0,schedule,easy,15,0.8782424926757812,3.6114871501922607,4.489729642868042,False
