config,run,doc_key,doc_type,question,ground_truth,answer,kw_v2,category,difficulty,n_retrieved,retrieval_time,generation_time,total_time,timeout
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","□ 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
□ 현장교육 확대에 따라 자동화 강사파견 시스템 개발
□ 교육등록 체계·통계 등 현행 기능의 고도화 필요
□ 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,technical,medium,15,0.8098587989807129,9.991608381271362,10.801467180252075,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관 : 스포츠윤리센터
담당부서 : 교육정책팀",0.2,general,easy,15,0.8263504505157471,4.0882039070129395,4.9145543575286865,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,medium,15,0.685793399810791,3.0093226432800293,3.6951160430908203,False
V0_hwp5txt,2,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,"제안서 평가방식은 ""1. 제안서 평가방식""에서, 평가기준은 ""2. 제안서 기술평가 기준""에서 다룹니다.",0.5714285714285714,evaluation,hard,15,0.7778551578521729,11.589226484298706,12.367081642150879,False
V4_hybrid,0,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버직매장 재구축 ISMP 수립 용역,0.8333333333333334,general,easy,15,1.6533422470092773,5.002065658569336,6.655407905578613,False
V4_hybrid,0,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),"□ 사업기간 : 계약일로부터 4월(120일) * 사업기간은 협의에 의해 조정할 수 있음

(또한 3. 추진일정에 ""□ 사업기간 : 계약일로부터 4개월""이라고 표기됨.)",1.0,schedule,easy,15,1.6500177383422852,9.507137775421143,11.157155513763428,False
V4_hybrid,0,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),"사업예산은 4,800 내외입니다.",0.0,budget,easy,15,1.69295334815979,4.739946603775024,6.4328999519348145,False
V4_hybrid,0,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),입찰방식 및 방법 : 제한경쟁입찰(협상에 의한 계약),1.0,procurement,easy,15,1.5515995025634766,4.638333797454834,6.1899333000183105,False
V4_hybrid,0,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","다음과 같은 주요 문제점이 제시되어 있습니다.

- ""現 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계"" — H/W(Server, Storage, 네트워크 장비 등), SW(OS, DBMS등)의 내용연수 경과 및 EOS(End Of Service) 상태  
- ""신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제에 대한 개선 필요""  
  * 스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준  
- ""SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생""  
- 플랫폼 사용자 측면의 문제: ""최신 디지털 기술을 앞세운 온라인 유통 플랫폼의 등장으로 더욱 편하고 빠른 온라인 쇼핑 환경에 대한 기대치 상승"" 및 ""이용자 확대에 따른 서비스 운영방식 개선 등 수요자의 요구에 신속한 대응을 위한 업무 프로세스 재설계 필요""  
  - ""B2C, B2B 각 채널의 분절적 운영으로 단순·반복 업무 과다발생에 따른 업무효율 저하""  
  - ""다양한 디지털 마케팅 기술 활용 불가로 고객 증대 및 유지 한계""  
- 판매자 측 문제: ""플랫폼 입점부터 상품 마케팅·판매·정산이 용이한 이커머스플랫폼에 대한 선호도 증가"" 및 ""산재적으로 개별 운영하는 회원조합 온라인몰에 대한 통합 방안 필요""",0.9166666666666666,technical,medium,15,1.883399486541748,16.696610689163208,18.580010175704956,False
V4_hybrid,0,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","기존 수산물 사이버직매장의 총 사업비는 ""2,996백만원(자담 50%, 국고보조 50%)""이며, 추진 단계는 ""1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)""입니다.",0.625,budget,medium,15,1.91123628616333,7.410048007965088,9.321284294128418,False
V4_hybrid,0,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),사업기간 : 계약체결일~ 2024.11.15.(금),1.0,schedule,easy,15,1.6865732669830322,4.346973657608032,6.0335469245910645,False
V4_hybrid,0,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)","❍사업금액 : 50,000,000원 (VAT포함)",1.0,budget,easy,15,1.9111239910125732,4.088223218917847,5.99934720993042,False
V4_hybrid,0,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","ᆞ 고도화 내용
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8823529411764706,technical,medium,15,1.8304190635681152,5.83554482460022,7.665963888168335,False
V4_hybrid,0,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","유지보수 내용
1 웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)
2 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)",0.9473684210526315,technical,medium,15,1.7631945610046387,3.9079439640045166,5.671138525009155,False
V4_hybrid,0,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,추진 목표: 국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,1.0,general,easy,15,1.5911567211151123,5.527288913726807,7.118445634841919,False
V4_hybrid,0,doc_B,table_simple,NCIC 사업의 관련 법규는 무엇인가?,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,국가를 당사자로 하는 계약에 관한 법률 시행령 제43조 및 제43조의 2,1.0,compliance,hard,15,1.9584059715270996,4.690361499786377,6.648767471313477,False
V4_hybrid,0,doc_C,table_complex,차세대 응급의료 상황관리시스템 구축 사업의 사업예산은 얼마인가?,"금일십사억원정(￦1,400,000,000원, VAT 포함)","사업예산 : 금일십사억원정 (₩1,400,000,000원, VAT포함)",0.5,budget,easy,15,1.7370436191558838,4.270263671875,6.007307291030884,False
V4_hybrid,0,doc_C,table_complex,차세대 응급의료 상황관리시스템의 사업기간은?,계약일로부터 2024년 12월 31일까지,계약일로부터 2024년 12월 31일까지,1.0,schedule,easy,15,1.8922107219696045,5.912157297134399,7.804368019104004,False
V4_hybrid,0,doc_C,table_complex,응급의료 상황관리시스템 구축의 추진배경에서 전원(병원간 이송) 관련 문제점은?,"중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요하며 평균 9.3개의 의료기관에 전원의뢰, 지역응급의료기관 등 당직의사 1명인 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연","- “병원간 이송(이하 “전원”)이 현 응급의료에서 가장 취약한 영역”
- 응급실로 내원 중증환자(KTAS 1,2)의 13.5%(‘22년 기준)가 전원을 하고 있는 실정
- 중증응급환자의 전원 수용병원 결정을 위해 수차례의 수용 요청이 필요(‘22년 중앙응급의료상황실 자료에 따르면 평균 9.3개의 의료기관에 전원의뢰)
- 지역응급의료기관 등 당직의사가 1명에 불과한 곳에서는 전원 섭외 중 환자 진료가 불가능하고 섭외 시간만큼 환자 치료가 지연
- ‘12년 응급상담의 119 이전 이후, 소방 구급상황관리센터에서 전원 업무 수행중하나, 일선에서는 비 작동
- 비 의료조직인 소방에 의한 전원 조정에 대한 응급의료기관의 정서적 거부감
- 잦은 인사이동으로 인한 소방의 전문성 결여",0.8888888888888888,technical,medium,15,2.0947723388671875,15.676889657974243,17.77166199684143,False
V4_hybrid,0,doc_C,table_complex,응급의료 상황관리시스템의 예산코드는 무엇인가?,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,29. 중앙응급의료센터 운영지원-관리운영비-외주용역비-광역상황실,1.0,budget,hard,15,1.6737303733825684,3.7250137329101562,5.398744106292725,False
V4_hybrid,0,doc_C,table_complex,기존 응급의료 상황관리시스템은 언제 최초 구축되었는가?,'18년에 재난응급의료상황 접수시스템으로 최초 구축,‘18년 재난응급의료상황 접수시스템 최초 구축,0.6,schedule,medium,15,1.9563369750976562,4.86429762840271,6.820634603500366,False
V4_hybrid,0,doc_C,table_complex,응급의료 시스템 구축에서 광역상황실 설치 결정의 근거는?,제4차 응급의료기본계획('23.3)과 응급의료긴급대책 당정협의('23.5),제4차 응급의료기본계획(‘23.3)과 응급의료긴급대책 당정협의(‘23.5)에 따라 광역응급의료상황실 설치 결정,0.5,compliance,hard,15,1.8215582370758057,5.552391290664673,7.3739495277404785,False
V4_hybrid,0,doc_D,mixed,예약발매시스템 개량 ISMP 용역의 사업비는 얼마인가?,470백만원 (VAT 포함),예약발매시스템 개량 ISMP 용역의 사업비는 470백만원 (VAT포함)입니다.,1.0,budget,easy,15,2.202315092086792,5.517418146133423,7.719733238220215,False
V4_hybrid,0,doc_D,mixed,예약발매시스템 ISMP 사업기간은?,체결일로부터 5개월 이내,사업기간 : 체결일로부터 5개월 이내,1.0,schedule,easy,15,2.0601654052734375,5.562840223312378,7.623005628585815,False
V4_hybrid,0,doc_D,mixed,예약발매시스템 개량의 추진배경은?,"'15년 시스템 개선 후 '17년과 '20년에 하드웨어만 개량하여 노후화와 운용 효율 저하, IT운영센터 신축 및 SR 시스템 분리, MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재","나. 추진배경 및 필요성

1. (배경) 1 ’15년 시스템 개선 후 ’17년, ’20년에 하드웨어만 개량하여 노후화와 운용 효율 저하 2 IT운영센터 신축, SR 시스템 분리 3 MaaS·AI·빅데이터 등 산업 동향 대응 예약발매 플랫폼 전략 부재 4 「제4차 철도산업발전 기본계획」 고시(디지털 플랫폼 강화)",0.8076923076923077,technical,medium,15,2.0548202991485596,8.709347248077393,10.764167547225952,False
V4_hybrid,0,doc_D,mixed,예약발매시스템 ISMP의 제안서 평가방법은 어떤 장에서 다루고 있는가?,7장 제안안내사항의 나. 제안서 평가 방법(48페이지)과 다. 제안서 평가 기준(50페이지),"""5. 제안안내사항"" 장(나. 제안서 평가 방법)",0.5,evaluation,medium,15,1.9124410152435303,8.281213521957397,10.193654537200928,False
V4_hybrid,0,doc_D,mixed,예약발매시스템 ISMP에서 하자담보 책임기간은 어디에 규정되어 있는가?,9장 기타 사항의 가. 하자담보 책임기간(72페이지),"‘9. 기타 사항’의 ‘가. 하자담보 책임기간’에 규정되어 있습니다. 내용: ""하자담보 책임기간은 계약사업자는 본 사업이 종료한 날(사업에 대한 시험 및 검사를 수행하여 최종산출물을 인도한 날을 말함)로부터 1년으로 한다.""",0.6666666666666666,maintenance,hard,15,2.00107741355896,9.513519287109375,11.514596700668335,False
V4_hybrid,0,doc_D,mixed,예약발매시스템의 보안 준수사항에서 다루는 세부 항목은?,"공통사항, 용역사업 참여인원에 대한 보안관리, 자료에 대한 보안관리, 용역수행 관련 장비에 대한 보안관리, 내·외부망 접근에 대한 보안관리, 보안특약 조항","1 | 기관 소유 정보시스템의 내.외부IP주소 현황 | 
2 | 세부 정보시스템 구성현황 및 정보통신망 구성도 | 
3 | 사용자계정ᆞ비밀번호 등 정보시스템 접근권한 정보 | 
4 | 정보통신망 취약점 분석·평가 결과물 | 
5 | 용역사업 결과물 및 프로그램 소스코드 | 
6 | 국가용 보안시스템 및 정보보호시스템 도입 현황 | 
7 | 침입차단시스템ᆞ방지시스템(IPS)등 정보보호제품 및 라우터ᆞ스위치등 네트워크 장비 설정 정보 | 
8 | 「공공기관의 정보공개에 관한 법률」제9조제1항에 따라 비공개 대상 정보로 분류된 기관의 내부문서 | 
9 | 「개인정보보호법」제2조제1호의 개인정보 | 
10 | 「보안업무규정」제4조의 비밀 및 동 시행규칙 제7조제3항의 대외비 | 
11 | 그 밖에 각급기관의 장이 공개가 불가하다고 판단한 자료 |",0.05263157894736842,security,hard,15,1.8531982898712158,9.41134262084961,11.264540910720825,False
V4_hybrid,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선 사업의 소요예산은?,"금 46,445,000원(부가가치세 포함)","금 46,445,000원(부가가치세 포함)",1.0,budget,easy,15,2.6523146629333496,5.341644763946533,7.993959426879883,False
V4_hybrid,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업기간은?,계약 후 150일,스포츠윤리센터 LMS(학습지원시스템) 기능개선 사업기간은 계약 후 150일입니다.,1.0,schedule,easy,15,2.6776063442230225,5.330739974975586,8.008346319198608,False
V4_hybrid,0,doc_E,hwp_representative,스포츠윤리센터 LMS 기능개선의 추진배경 및 필요성은?,"학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요, 현장교육 확대에 따라 자동화 강사파견 시스템 개발, 교육등록 체계·통계 등 현행 기능의 고도화 필요, 학습자 편의성·접근성 향상을 위한 LMS 기능개선","스포츠윤리센터 LMS(학습지원시스템) 기능개선의 추진배경 및 필요성은 다음과 같습니다.

□ 학습자의 흥미도를 고려한 상호작용 형태의 교육콘텐츠 구현 필요
□ 현장교육 확대에 따라 자동화 강사파견 시스템 개발
□ 교육등록 체계·통계 등 현행 기능의 고도화 필요
□ 학습자 편의성·접근성 향상을 위한 LMS(학습지원시스템) 기능개선",0.896551724137931,technical,medium,15,2.871058464050293,8.426819562911987,11.29787802696228,False
V4_hybrid,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 수요기관과 담당부서는?,수요기관은 스포츠윤리센터이며 담당부서는 정책실 교육정책팀,"수요기관: 스포츠윤리센터  
담당부서: 스포츠윤리센터 교육정책팀",0.2,general,easy,15,2.6461615562438965,7.031469821929932,9.677631378173828,False
V4_hybrid,0,doc_E,hwp_representative,스포츠윤리센터 LMS 사업의 사업추진방식은?,제한경쟁입찰(협상에 의한 계약),제한경쟁입찰(협상에 의한 계약),1.0,procurement,medium,15,2.481027126312256,5.644660234451294,8.12568736076355,False
V4_hybrid,0,doc_E,hwp_representative,스포츠윤리센터 LMS 제안서 평가방식과 평가기준은 몇 장에서 다루는가?,Ⅶ장 제안서 평가방법에서 다루며 1. 제안서 평가방식(47p)과 2. 제안서 기술 평가 기준(47p)에 상세 기술,"제안서 평가방식과 평가기준은 ""VII.제안서 평가방법""에서 다룹니다.",0.2857142857142857,evaluation,hard,15,2.623633623123169,6.554706573486328,9.178340196609497,False
V4_hybrid,1,doc_A,text_only,본 사업의 사업명은 무엇인가?,수협중앙회 수산물 사이버직매장 재구축 ISMP수립 용역,수협중앙회 수산물 사이버직매장 재구축 ISMP 수립 용역,0.8333333333333334,general,easy,15,1.764437198638916,7.123624324798584,8.8880615234375,False
V4_hybrid,1,doc_A,text_only,사업기간은 어떻게 되는가?,계약일로부터 4월(120일),□ 사업기간 : 계약일로부터 4월(120일) * 사업기간은 협의에 의해 조정할 수 있음,1.0,schedule,easy,15,1.7399554252624512,7.640727281570435,9.380682706832886,False
V4_hybrid,1,doc_A,text_only,사업예산은 얼마인가?,300백만원(V.A.T. 포함),"4,800 내외",0.0,budget,easy,15,1.7784042358398438,5.2907562255859375,7.069160461425781,False
V4_hybrid,1,doc_A,text_only,입찰방식 및 계약방법은 무엇인가?,제한경쟁입찰(협상에 의한 계약),입찰방식 및 방법은 제한경쟁입찰(협상에 의한 계약)입니다.,1.0,procurement,easy,15,1.593900203704834,5.7042107582092285,7.2981109619140625,False
V4_hybrid,1,doc_A,text_only,現 수산물 사이버직매장 시스템의 주요 문제점은 무엇인가?,"시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계, 보안정책 과다 적용 및 스위치 대역폭 부족, SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생","문맥에 따르면 現 수산물 사이버직매장 시스템의 주요 문제점은 다음과 같습니다.

- 現 시스템 노후화(2015년 구축)로 인한 장애위험 증가 및 유지관리 한계  
  * 수산물 사이버직매장 시스템을 구성하는 H/W(Server, Storage, 네트워크 장비 등), SW(OS, DBMS등)의 내용연수 경과 및 EOS(End Of Service) 상태

- 신용(금융)사업 네트워크 환경을 공유함으로써 발생하는 보안정책 과다 적용 및 스위치 대역폭* 부족 문제에 대한 개선 필요  
  * 스위치 대역폭은 1GB이며, 실가능 대역폭은 300MB 수준

- SSF(회계) 및 수협은행 등 내부 시스템 간 미연동에 따른 불필요한 행정업무 과다 발생

- 플랫폼 사용자 측면 문제  
  * (소비자) 최신 디지털 기술을 앞세운 온라인 유통 플랫폼의 등장으로 더욱 편하고 빠른 온라인 쇼핑 환경에 대한 기대치 상승  
  * (운영자) 이용자 확대에 따른 서비스 운영방식 개선 등 수요자의 요구에 신속한 대응을 위한 업무 프로세스 재설계 필요  
    - B2C, B2B 각 채널의 분절적 운영으로 단순·반복 업무 과다발생에 따른 업무효율 저하  
    - Sh인스토어, 기프트몰, 임직원복지몰 등 채널별 경쟁력 확보를 위한 운영방식 및 업무 프로세스 재검토 필요  
    - 다양한 디지털 마케팅 기술 활용 불가로 고객 증대 및 유지 한계  
  * (판매자) 플랫폼 입점부터 상품 마케팅·판매·정산이 용이한 이커머스플랫폼에 대한 선호도 증가  
    - 판매자의 입점과 상품 판매가 용이한 플랫폼 환경  
    - 산재적으로 개별 운영하는 회원조합 온라인몰에 대한 통합 방안 필요",0.9166666666666666,technical,medium,15,2.429744005203247,20.453146934509277,22.882890939712524,False
V4_hybrid,1,doc_A,text_only,기존 수산물 사이버직매장 총 사업비와 추진 단계는 어떻게 되었는가?,"총 사업비 2,996백만원(자담 50%, 국고보조 50%), 1단계('14.6월~'15.5월)와 2단계('15.6월~'15.12월)로 추진","총 사업비는 2,996백만원(자담 50%, 국고보조 50%)이며, 사업기간은 1단계(‘14. 6월 ~ ‘15. 5월), 2단계(‘15. 6월 ~ ‘15. 12월)로 추진되었다.",0.625,budget,medium,15,1.9388928413391113,8.332607746124268,10.271500587463379,False
V4_hybrid,1,doc_B,table_simple,국가교육과정정보센터(NCIC) 시스템 운영 및 개선 사업의 사업기간은?,계약체결일 ~ 2024.11.15.(금),계약체결일~ 2024.11.15.(금),1.0,schedule,easy,15,1.74015212059021,9.114969968795776,10.855122089385986,False
V4_hybrid,1,doc_B,table_simple,NCIC 사업의 사업금액은 얼마인가?,"50,000,000원 (VAT 포함)","50,000,000원 (VAT포함)",1.0,budget,easy,15,1.9968245029449463,4.3273375034332275,6.324162006378174,False
V4_hybrid,1,doc_B,table_simple,NCIC 사업에서 고도화 내용으로 요구하는 항목들은 무엇인가?,"국가교육과정 관련 정보의 표준화 및 체계화, 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편, 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축, 사용자 로그인 및 관리 기능 신규 개발, 접속자 통계 기록 및 데이터 추출 기능 신규 개발","고도화 내용
1 현재 탑재되어 있는 국가교육과정 관련 정보의 표준화 및 체계화
2 사용자 편의성(UI/UX)를 고려한 웹사이트 전면 개편
3 현행 설문조사 시스템의 장기적 활용을 위한 데이터 누적관리 체계 구축
4 사용자 로그인 및 관리 기능 신규 개발
5 국가교육과정정보센터 접속자 통계 기록 및 데이터 추출 기능 신규 개발",0.8823529411764706,technical,medium,15,1.936910629272461,7.554407358169556,9.491317987442017,False
V4_hybrid,1,doc_B,table_simple,NCIC 사업의 유지보수 내용은 무엇인가?,"웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등), 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)","유지보수 내용은 다음과 같습니다.

1 웹사이트 운영 상 장애가 발생하지 않도록 점검 및 유지보수(WEB, WAS, DB 등)  
2 사용자 요청에 따라 웹페이지 수정(게시판 추가, 배너 수정 등)",0.9473684210526315,technical,medium,15,1.8830091953277588,5.462591648101807,7.345600843429565,False
V4_hybrid,1,doc_B,table_simple,NCIC 사업의 추진 목표는 무엇인가?,국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,추진 목표: 국가교육과정 환경에 적합한 최신 기술을 도입하여 데이터를 체계적으로 관리하고 시스템의 안정적 확산을 위한 기반 마련,1.0,general,easy,15,1.6445229053497314,6.057550430297852,7.702073335647583,False
